inventory_type,Ven Nbr,Vendor Address                               ,Remit to                                     ,Contact Info                                 ,Terms,Last PO,Last Payment,source_tier,source_file,ingested_at
,,1012 11TH AVE SE                             ,                                             ,                                             ,,,8/9/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"ALTOONA, IA 50009                            ",                                             ,                                             ,,,618.58,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1054.0,ERB'S                                        ,SAME                                         ,                                             ,NET 30 DAYS,11096,Ck #1054,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,4935 BOWLING ST. SW                          ,                                             ,                                             ,,8/5/11,8/28/14,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"CEDAR RAPIDS, IA 52404-5019                  ",                                             ,                                             ,,,351.06,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1057.0,CITY OF KNOXVILLE                            ,SAME                                         ,CINDY GLICK                                  ,NET 30 DAYS,,Ck #19902,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,305 S THIRD ST                               ,                                             ,                                             ,,,10/16/19,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"KNOXVILLE, IA 50138-2287                     ",                                             ,                                             ,,,60.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1060.0,LEMBERG ELECTRIC CO                          ,SAME                                         ,BOB STELL                                    ,NET 30 DAYS,1507,Ck #1060,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"4085 NORTH 128TH ST., STE. 100               ",                                             ,BStell@lembergelectric.com                   ,,8/21/07,9/25/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"BROOKFIELD, WI 53005                         ",                                             ,Ph : 262-781-1500                            ,,,972.48,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: 262-781-1540                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1061.0,SCHLOEDER ELECTRIC                           ,SAME                                         ,TIM SCHLOEDER                                ,1% 10th of month net eom,1518,Ck #1061,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,6608 GREGORY PARK RD S                       ,                                             ,Schloederelec@qwestoffice.net                ,,8/23/07,9/25/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"ST CLOUD, MN 56301                           ",                                             ,Ph : 320 240 6360                            ,,,420.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,                                             ,                                             ,Fax: 320 240 0800                            ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1062.0,CITY OF HUXLEY                               ,SAME                                         ,                                             ,NET 30 DAYS,,Ck #11131,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,204 W 5TH ST.                                ,                                             ,                                             ,,,8/12/13,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"HUXLEY, IA 50124                             ",                                             ,                                             ,,,141.20,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1067.0,PETERSON ELECTRIC                            ,SAME                                         ,RODDY PETERSON                               ,1% 10th of month net eom,,Ck #1067,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,6 AIRPORT DR                                 ,                                             ,Ph : 712 338 2149                            ,,,9/18/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"MILFORD, IA 51351                            ",                                             ,Fax: 712 338 2149                            ,,,77.04,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1068.0,TRIANGLE SIGN & SERVICE                      ,SAME                                         ,HARRY CONNOLLY                               ,1% 10th of month net eom,4086,Ck #1068,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,11 AZAR COURT                                ,                                             ,Ph : 410-247-5300                            ,,9/17/09,12/28/09,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,P O BOX 24186                                ,                                             ,Fax: 410-247-1944                            ,,,"1,370.96",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"BALTIMORE, MD 21227                          ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1069.0,GREASE MONKEY INTERNATIONAL                  ,SAME                                         ,JILL ROBBINS                                 ,NET 30 DAYS,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,7100 BELLEVIEW AVE                           ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,SUITE 30                                     ,                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"GREENWOOD VILLAGE, CO 80111                  ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1070.0,ERNIE MCCULLOUH                              ,SAME                                         ,                                             ,NET 30 DAYS,,Ck #1070,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,BOWLARAMA LANES                              ,                                             ,                                             ,,,8/30/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,112 DEIHL                                    ,                                             ,                                             ,,,30.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DES MOINES, IA 50315                         ",                                             ,                                             ,,,,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1071.0,CITY OF DAVENPORT                            ,SAME                                         ,                                             ,NET 30 DAYS,,Ck #13251,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,226 W 4TH ST.                                ,                                             ,                                             ,,,12/18/14,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"DAVENPORT, IA 52801                          ",                                             ,                                             ,,,80.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1072.0,"NORTHERN SAFETY CO., INC.                    ",SAME                                         ,customerservice@northernsafety.com           ,NET 30 DAYS,13644,Ck #1072,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,P. O. BOX 4250                               ,                                             ,Ph : 800-631-1246                            ,,6/9/16,7/11/16,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"UTICA, NY 13504-4250                         ",                                             ,Fax: 800-635-1591                            ,,,"2,738.93",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1073.0,CITY OF FAIRFIELD                            ,SAME                                         ,                                             ,NET 30 DAYS,,Ck #3216,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,PO BOX 850                                   ,                                             ,                                             ,,,9/10/07,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"FAIRFIELD, IA 52556                          ",                                             ,                                             ,,,120.00,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1074.0,"ALLIED SIGNS, INC.                           ",SAME                                         ,PATRICK STIEBER                              ,NET 30 DAYS,2252,Ck #1074,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,33650 GIFTOS DR                              ,                                             ,Ph : 586-791-7900                            ,,2/6/08,2/19/08,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"CLINTON TOWNSHIP, MI 48035-4241              ",                                             ,Fax: 586-791-7788                            ,,,"1,115.04",4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1076.0,"TRAVERS TOOL CO., INC.                       ","TRAVERS TOOL CO., INC.                       ",DANIEL ALLISON                               ,NET 30 DAYS,21722,Ck #1076,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,128-15 26TH AVE                              ,PO BOX 36114                                 ,Ph : 800-221-0270                            ,,11/30/22,12/8/22,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,,"FLUSHING, NY 11354-0108                      ","NEWARK, NJ 07188-6114                        ",Fax: 1-800-838-8308                          ,,,101.87,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
,1077.0,CHARLEY'S GRILLED SUBS                       ,SAME                                         ,                                             ,NET 30 DAYS,,Ck #3219,4,H:\brady\BOT TRAINING\Eagle Data\Vendor Listing.csv,2026-01-30T11:06:08.793144
